sample_id	mlst_st	mlst_scheme	srr_accession	host_category	country	serovar	species
SRR12698342	19	senterica	SRR12698342	Turkey	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR12698343	32	senterica	SRR12698343	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12698345	64	senterica	SRR12698345	Turkey	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR12698346	11	senterica	SRR12698346	Poultry	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR12698347	32	senterica	SRR12698347	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12698348	32	senterica	SRR12698348	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12698349	14	senterica	SRR12698349	Turkey	USA	Senftenberg	Salmonella enterica subsp. enterica serovar Senftenberg
SRR12698350	11	senterica	SRR12698350	Poultry	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR12698351	152	senterica	SRR12698351	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12698352	152	senterica	SRR12698352	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12698353	152	senterica	SRR12698353	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12698354	152	senterica	SRR12698354	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12698355	19	senterica	SRR12698355	Poultry	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR12698356	152	senterica	SRR12698356	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12698357	13	senterica	SRR12698357	Poultry	USA	Agona	Salmonella enterica subsp. enterica serovar Agona
SRR12698358	152	senterica	SRR12698358	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12698360	-	senterica	SRR12698360	Turkey	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR12698361	152	senterica	SRR12698361	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12698362	32	senterica	SRR12698362	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR1272488			SRR1272488	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR1272495			SRR1272495	Unknown	USA	Brandenburg	Salmonella enterica subsp. enterica serovar Brandenburg
SRR1272524			SRR1272524	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica
SRR1272768			SRR1272768	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1272782			SRR1272782	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1272788			SRR1272788	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1272805			SRR1272805	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1272809			SRR1272809	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1272810			SRR1272810	Unknown	USA	Mbandaka	Salmonella enterica subsp. enterica serovar Mbandaka
SRR1272853			SRR1272853	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR1272854			SRR1272854	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1272862			SRR1272862	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1272872			SRR1272872	Unknown	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR1272895			SRR1272895	Unknown	USA	Agona	Salmonella enterica subsp. enterica serovar Agona
SRR1272911			SRR1272911	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR12842574	13	senterica	SRR12842574	Turkey	USA	Agona	Salmonella enterica subsp. enterica serovar Agona
SRR12842575	13	senterica	SRR12842575	Turkey	USA	Agona	Salmonella enterica subsp. enterica serovar Agona
SRR12842576	-	senterica	SRR12842576	Poultry	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR12842577	32	senterica	SRR12842577	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842578	19	senterica	SRR12842578	Turkey	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842579	152	senterica	SRR12842579	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12842580	2668	senterica	SRR12842580	Turkey	USA	Ruiru	Salmonella enterica subsp. enterica serovar Ruiru
SRR12842581	32	senterica	SRR12842581	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842582	32	senterica	SRR12842582	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842583	152	senterica	SRR12842583	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12842584	152	senterica	SRR12842584	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12842585	19	senterica	SRR12842585	Turkey	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR12842586	32	senterica	SRR12842586	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842587	19	senterica	SRR12842587	Turkey	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842588	32	senterica	SRR12842588	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842590	32	senterica	SRR12842590	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842592	152	senterica	SRR12842592	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12842593	412	senterica	SRR12842593	Turkey	USA	Reading	Salmonella enterica subsp. enterica serovar Reading
SRR12842594	32	senterica	SRR12842594	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842595	32	senterica	SRR12842595	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842596	19	senterica	SRR12842596	Poultry	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842597	11	senterica	SRR12842597	Poultry	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR12842598	34	senterica	SRR12842598	Swine	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842599	22	senterica	SRR12842599	Poultry	USA	Braenderup	Salmonella enterica subsp. enterica serovar Braenderup
SRR12842600	32	senterica	SRR12842600	Turkey	USA	-:r:1,5	Salmonella enterica subsp. enterica serovar -:r:1,5
SRR12842601	-	senterica	SRR12842601	Turkey	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR12842602	412	senterica	SRR12842602	Turkey	USA	Reading	Salmonella enterica subsp. enterica serovar Reading
SRR12842603	34	senterica	SRR12842603	Poultry	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842604	19	senterica	SRR12842604	Poultry	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842605	64	senterica	SRR12842605	Turkey	USA	3,10:e,h:-	Salmonella enterica subsp. enterica serovar 3,10:e,h:-
SRR12842606	19	senterica	SRR12842606	Poultry	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842608	152	senterica	SRR12842608	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12842609	19	senterica	SRR12842609	Turkey	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842610	32	senterica	SRR12842610	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842612	1610	senterica	SRR12842612	Turkey	USA	9:z29:-	Salmonella enterica subsp. enterica serovar 9:z29:-
SRR12842613	11	senterica	SRR12842613	Poultry	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR12842614	34	senterica	SRR12842614	Poultry	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842615	19	senterica	SRR12842615	Poultry	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842616	19	senterica	SRR12842616	Poultry	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842617	412	senterica	SRR12842617	Turkey	USA	Reading	Salmonella enterica subsp. enterica serovar Reading
SRR12842618	64	senterica	SRR12842618	Turkey	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR12842619	-	senterica	SRR12842619	Turkey	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR12842620	279	senterica	SRR12842620	Turkey	USA	4,12:d:-	Salmonella enterica subsp. enterica serovar 4,12:d:-
SRR12842621	412	senterica	SRR12842621	Turkey	USA	Reading	Salmonella enterica subsp. enterica serovar Reading
SRR12842622	32	senterica	SRR12842622	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842623	152	senterica	SRR12842623	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12842624	11	senterica	SRR12842624	Poultry	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR12842625	19	senterica	SRR12842625	Poultry	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR12842626	32	senterica	SRR12842626	Poultry	USA	-:r:1,5	Salmonella enterica subsp. enterica serovar -:r:1,5
SRR12842627	34	senterica	SRR12842627	Turkey	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842628	19	senterica	SRR12842628	Poultry	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842629	152	senterica	SRR12842629	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12842630	64	senterica	SRR12842630	Turkey	USA	3,10:e,h:-	Salmonella enterica subsp. enterica serovar 3,10:e,h:-
SRR12842631	11	senterica	SRR12842631	Turkey	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR12842632	152	senterica	SRR12842632	Poultry	USA	Reading	Salmonella enterica subsp. enterica serovar Reading
SRR12842633	412	senterica	SRR12842633	Turkey	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12842634	152	senterica	SRR12842634	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12842635	412	senterica	SRR12842635	Turkey	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12842638	34	senterica	SRR12842638	Turkey	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842639	19	senterica	SRR12842639	Turkey	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12842640	19	senterica	SRR12842640	Poultry	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR12842641	19	senterica	SRR12842641	Turkey	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR12842642	11	senterica	SRR12842642	Poultry	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR12842643	471	senterica	SRR12842643	Poultry	USA	Johannesburg	Salmonella enterica subsp. enterica serovar Johannesburg
SRR12864808	22	senterica	SRR12864808	Other	USA	Braenderup	Salmonella enterica subsp. enterica serovar Braenderup
SRR12864809			SRR12864809	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12864811			SRR12864811	Poultry	USA		Salmonella enterica
SRR12864813	32	senterica	SRR12864813	Unknown	Unknown		
SRR12864814	32	senterica	SRR12864814	Unknown	Unknown		
SRR12864815	32	senterica	SRR12864815	Unknown	Unknown		
SRR12864816	13	senterica	SRR12864816	Unknown	USA	Agona	Salmonella enterica subsp. enterica serovar Agona
SRR12864817			SRR12864817	Turkey	USA	Reading	Salmonella enterica subsp. enterica serovar Reading
SRR12864818	138	senterica	SRR12864818	Cattle	USA	Montevideo	Salmonella enterica subsp. enterica serovar Montevideo
SRR12864819	152	senterica	SRR12864819	Turkey	USA		Salmonella enterica
SRR12864820	412	senterica	SRR12864820	Poultry	USA		Salmonella enterica
SRR12864822	471	senterica	SRR12864822	Swine	USA	Johannesburg	Salmonella enterica subsp. enterica serovar Johannesburg
SRR12864823	152	senterica	SRR12864823	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12864824	152	senterica	SRR12864824	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12864825	32	senterica	SRR12864825	Unknown	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12864828			SRR12864828	Turkey	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12864829	152	senterica	SRR12864829	Poultry	USA		Salmonella enterica
SRR12864830	34	senterica	SRR12864830	Cattle	USA	4:i:-	Salmonella enterica subsp. enterica serovar 4:i:-
SRR12864832	412	senterica	SRR12864832	Turkey	USA	Reading	Salmonella enterica subsp. enterica serovar Reading
SRR12864834	14	senterica	SRR12864834	Poultry	USA	Senftenberg	Salmonella enterica subsp. enterica serovar Senftenberg
SRR12864839			SRR12864839	Turkey	USA	Reading	Salmonella enterica subsp. enterica serovar Kentucky
SRR12864840			SRR12864840	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Reading
SRR1292273			SRR1292273	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica
SRR1292319			SRR1292319	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR12954284	32	senterica	SRR12954284	Unknown	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12954285	471	senterica	SRR12954285	Swine	USA	Johannesburg	Salmonella enterica subsp. enterica serovar Johannesburg
SRR12954287	32	senterica	SRR12954287	Other	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12954288	32	senterica	SRR12954288	Unknown	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR12954289	32	senterica	SRR12954289	Unknown	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR1299216			SRR1299216	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica
SRR1299218			SRR1299218	Unknown	USA	Newport	Salmonella enterica subsp. enterica serovar Newport
SRR1299219			SRR1299219	Unknown	USA	Montevideo	Salmonella enterica subsp. enterica serovar Montevideo
SRR1299268			SRR1299268	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1299269			SRR1299269	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR1299273			SRR1299273	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1299277			SRR1299277	Unknown	USA	Braenderup	Salmonella enterica subsp. enterica serovar Braenderup
SRR1299278			SRR1299278	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1299279			SRR1299279	Unknown	USA	IIIa 18:z4,z32:-	Salmonella enterica subsp. arizonae
SRR1299284			SRR1299284	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica
SRR1299285			SRR1299285	Unknown	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR1299286			SRR1299286	Unknown	USA	Haardt	Salmonella enterica subsp. enterica
SRR1299292			SRR1299292	Unknown	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR1299293			SRR1299293	Unknown	USA	Brandenburg	Salmonella enterica subsp. enterica serovar Brandenburg
SRR1299297			SRR1299297	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1299301			SRR1299301	Unknown	USA	Bredeney	Salmonella enterica subsp. enterica serovar Bredeney
SRR1299303			SRR1299303	Unknown	USA	Mbandaka	Salmonella enterica subsp. enterica serovar Mbandaka
SRR1299305			SRR1299305	Unknown	USA	Braenderup	Salmonella enterica subsp. enterica serovar Braenderup
SRR1299307			SRR1299307	Unknown	USA	Haardt	Salmonella enterica subsp. enterica
SRR1299309			SRR1299309	Unknown	USA	Braenderup	Salmonella enterica subsp. enterica serovar Braenderup
SRR1299310			SRR1299310	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1299311			SRR1299311	Unknown	USA	Newport	Salmonella enterica subsp. enterica serovar Newport
SRR1299314			SRR1299314	Unknown	USA	Braenderup	Salmonella enterica subsp. enterica serovar Braenderup
SRR1299315			SRR1299315	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1299355			SRR1299355	Unknown	USA	Braenderup	Salmonella enterica subsp. enterica serovar Braenderup
SRR1299357			SRR1299357	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1299361			SRR1299361	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica
SRR1299362			SRR1299362	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica
SRR1299363			SRR1299363	Unknown	USA	Hadar	Salmonella enterica subsp. enterica serovar Hadar
SRR1299364			SRR1299364	Unknown	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR1299366			SRR1299366	Unknown	USA	Braenderup	Salmonella enterica subsp. enterica serovar Braenderup
SRR1299367			SRR1299367	Unknown	USA	Braenderup	Salmonella enterica subsp. enterica serovar Braenderup
SRR1299372			SRR1299372	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica
SRR1299373			SRR1299373	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1299378			SRR1299378	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica
SRR1299379			SRR1299379	Unknown	USA	IIIa 18:z4,z32:-	Salmonella enterica subsp. arizonae
SRR1299380			SRR1299380	Unknown	USA	I 4,12:r:-	Salmonella enterica subsp. enterica serovar 4,12:r:-
SRR1299389			SRR1299389	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR1299393			SRR1299393	Unknown	USA	I 4,12:r:-	Salmonella enterica subsp. enterica serovar 4,12:r:-
SRR1299398			SRR1299398	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica
SRR1299421			SRR1299421	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1299423			SRR1299423	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR1299428			SRR1299428	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica
SRR1299430			SRR1299430	Unknown	USA	I 4,5,12:i:-	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-
SRR1299431			SRR1299431	Unknown	USA	Hadar	Salmonella enterica subsp. enterica serovar Hadar
SRR1300553			SRR1300553	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1300555			SRR1300555	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1300558			SRR1300558	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1300564			SRR1300564	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1300595			SRR1300595	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR1300597			SRR1300597	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR1300604			SRR1300604	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1300605			SRR1300605	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1300606			SRR1300606	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR1300612			SRR1300612	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1300613			SRR1300613	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1300629			SRR1300629	Unknown	USA	Berta	Salmonella enterica subsp. enterica serovar Berta
SRR1300634			SRR1300634	Unknown	USA	Mbandaka	Salmonella enterica subsp. enterica serovar Mbandaka
SRR1300638			SRR1300638	Unknown	USA	Haardt	Salmonella enterica subsp. enterica
SRR1300640			SRR1300640	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1300645			SRR1300645	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR1300649			SRR1300649	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1300653			SRR1300653	Unknown	USA	Haardt	Salmonella enterica subsp. enterica
SRR1300656			SRR1300656	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR1300663			SRR1300663	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR1300670			SRR1300670	Unknown	USA	Mbandaka	Salmonella enterica subsp. enterica serovar Mbandaka
SRR1300672			SRR1300672	Unknown	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR1300681			SRR1300681	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR1300687			SRR1300687	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR1300722			SRR1300722	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR1300726			SRR1300726	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR1300728			SRR1300728	Unknown	USA	IIIa 18:z4,z32:-	Salmonella enterica subsp. arizonae
SRR1300733			SRR1300733	Unknown	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR13072198	10	senterica	SRR13072198	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072199	10	senterica	SRR13072199	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072200	10	senterica	SRR13072200	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072201	10	senterica	SRR13072201	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072202	10	senterica	SRR13072202	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072203	10	senterica	SRR13072203	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072204	10	senterica	SRR13072204	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072205	10	senterica	SRR13072205	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072207	10	senterica	SRR13072207	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072208	10	senterica	SRR13072208	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072209	10	senterica	SRR13072209	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072210	10	senterica	SRR13072210	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072211	-	senterica	SRR13072211	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072212	10	senterica	SRR13072212	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072213	10	senterica	SRR13072213	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072214	10	senterica	SRR13072214	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072215	10	senterica	SRR13072215	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072216	10	senterica	SRR13072216	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072217	10	senterica	SRR13072217	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072218	10	senterica	SRR13072218	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072219	10	senterica	SRR13072219	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072220	10	senterica	SRR13072220	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072221	10	senterica	SRR13072221	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072222	10	senterica	SRR13072222	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072223	10	senterica	SRR13072223	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072224	10	senterica	SRR13072224	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072225	10	senterica	SRR13072225	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072226	10	senterica	SRR13072226	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072227	10	senterica	SRR13072227	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072228	10	senterica	SRR13072228	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072229	10	senterica	SRR13072229	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072230	10	senterica	SRR13072230	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072231	10	senterica	SRR13072231	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072232	-	senterica	SRR13072232	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072233	10	senterica	SRR13072233	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072234	10	senterica	SRR13072234	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072235	10	senterica	SRR13072235	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072236	10	senterica	SRR13072236	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072237	10	senterica	SRR13072237	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072238	10	senterica	SRR13072238	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072239	10	senterica	SRR13072239	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072240	10	senterica	SRR13072240	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072241	10	senterica	SRR13072241	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072242	10	senterica	SRR13072242	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072243	10	senterica	SRR13072243	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072244	10	senterica	SRR13072244	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072245	10	senterica	SRR13072245	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072246	10	senterica	SRR13072246	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072247	10	senterica	SRR13072247	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072248	10	senterica	SRR13072248	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072249	10	senterica	SRR13072249	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072250	10	senterica	SRR13072250	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR13072251	10	senterica	SRR13072251	Cattle	Germany	Dublin	Salmonella enterica subsp. enterica serovar Dublin
